@relation mozilla4-weka.filters.unsupervised.attribute.Remove-R1

@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute state {0,1}

@data
593949,717954,0,37,1
0,100118,1,45,0
100118,136409,1,44,1
136409,384753,0,44,1
0,100118,1,123,0
100118,136409,1,124,1
136409,384753,0,124,1
0,455,0,75,0
455,342368,1,75,0
342368,343129,1,69,1
343129,345065,1,69,1
345065,379420,1,53,1
379420,627764,0,53,1
0,24494,1,188,0
24494,227083,1,189,1
227083,289119,1,188,1
289119,298553,1,228,1
298553,317910,1,228,1
317910,334844,1,119,1
334844,441894,0,119,1
441894,583188,0,144,1
0,6661,1,70,0
6661,13430,1,68,1
13430,19797,0,65,1
19797,19829,1,79,1
19829,24394,1,79,1
24394,36530,1,85,1
36530,49471,1,102,1
49471,156692,1,110,1
156692,158826,1,112,1
158826,176401,1,120,1
176401,199150,1,127,1
199150,200719,1,156,1
200719,206344,1,151,1
206344,289113,1,151,1
289113,334839,1,105,1
334839,408721,1,105,1
408721,583182,0,109,1
0,18093,0,55,0
0,9854,1,213,0
9854,11723,1,211,1
11723,14669,1,234,1
14669,14866,1,228,1
14866,17733,1,256,1
17733,18714,1,275,1
18714,29868,1,282,1
29868,31373,1,303,1
31373,42818,1,303,1
42818,51745,1,302,1
51745,113790,1,298,1
113790,118162,1,303,1
118162,142086,1,370,1
142086,142091,1,402,1
142091,150026,1,403,1
150026,150798,1,403,1
150798,152155,1,406,1
152155,169696,1,371,1
169696,169735,1,380,1
169735,191764,1,387,1
191764,220411,1,45,1
220411,291882,1,49,1
291882,328173,1,48,1
328173,576517,0,48,1
0,719,1,391,0
719,7913,1,393,1
7913,9851,1,395,1
9851,17275,1,401,1
17275,17998,1,450,1
17998,28644,1,450,1
28644,40251,1,444,1
40251,61390,1,449,1
61390,88679,1,451,1
88679,120378,0,459,1
120378,136405,1,503,1
136405,200894,1,503,1
200894,205675,1,501,1
205675,206458,1,503,1
206458,230144,1,492,1
230144,259474,1,450,1
259474,384747,0,449,1
0,141294,0,65,0
0,56060,0,161,0
56060,100459,1,181,0
100459,169729,1,181,1
169729,189879,0,183,1
189879,202389,0,169,1
202389,348800,0,176,1
0,58048,0,59,0
58048,171345,1,59,0
171345,251911,1,59,1
251911,258862,1,59,1
258862,378515,1,60,1
378515,419622,1,62,1
419622,437011,1,63,1
437011,685355,0,63,1
0,18093,0,33,0
0,90652,0,6,0
90652,184959,1,6,0
184959,469618,1,26,1
469618,534903,1,26,1
534903,717961,0,47,1
0,29576,0,155,0
29576,73696,1,160,0
73696,80357,1,161,1
80357,87126,1,102,1
87126,92080,1,102,1
92080,98090,1,140,1
98090,110226,1,132,1
110226,280043,1,87,1
280043,371485,1,87,1
371485,408538,1,43,1
408538,656882,0,43,1
0,313316,1,5,0
313316,561660,0,5,1
0,90652,0,247,0
90652,120914,1,212,0
120914,141432,1,213,1
141432,151286,1,155,1
151286,153155,1,156,1
153155,156101,1,163,1
156101,159165,1,163,1
159165,160146,1,146,1
160146,160361,1,146,1
160361,171300,1,179,1
171300,184277,1,179,1
184277,191177,0,179,1
191177,258358,1,184,1
258358,259594,1,184,1
259594,291460,1,202,1
291460,341114,1,205,1
341114,369149,1,205,1
369149,423882,0,34,1
0,17522,1,136,0
17522,250716,1,115,1
250716,298109,1,114,1
298109,340946,1,114,1
340946,350329,1,114,1
350329,497139,1,114,1
497139,517038,1,114,1
517038,546451,0,114,1
0,10791,1,277,0
10791,18161,1,283,1
18161,31051,0,281,1
31051,78380,1,197,1
78380,90649,0,231,1
90649,159181,1,231,1
159181,188665,1,283,1
188665,191945,1,294,1
191945,209329,0,322,1
209329,292234,1,323,1
292234,373456,1,329,1
373456,380535,1,349,1
380535,451289,1,347,1
451289,469610,1,361,1
469610,486773,1,361,1
486773,501381,1,370,1
501381,521830,1,391,1
521830,547731,1,455,1
547731,655563,1,425,1
655563,695521,1,425,1
695521,717952,0,433,1
0,6661,1,219,0
6661,16515,1,237,1
16515,21330,1,237,1
21330,24492,1,234,1
24492,199153,1,199,1
199153,227080,1,199,1
227080,290443,0,199,1
290443,298550,1,305,1
298550,317907,1,305,1
317907,334841,1,209,1
334841,412912,1,209,1
412912,441890,0,203,1
441890,560599,1,278,1
560599,583183,0,278,1
0,6661,1,164,0
6661,16515,1,163,1
16515,24493,1,163,1
24493,227082,1,164,1
227082,290445,0,186,1
290445,298552,1,266,1
298552,316499,1,266,1
316499,317908,1,266,1
317908,334842,1,187,1
334842,359466,1,187,1
359466,412928,1,178,1
412928,418898,1,182,1
418898,441891,0,181,1
441891,583185,0,208,1
0,35322,0,119,0
35322,86103,1,119,0
86103,103838,1,80,1
103838,115974,1,72,1
115974,255846,1,98,1
255846,285790,1,105,1
285790,299429,1,105,1
299429,313825,1,220,1
313825,369885,0,184,1
369885,395963,1,219,1
395963,414284,1,238,1
414284,600238,1,238,1
600238,662627,0,238,1
0,96155,1,110,0
96155,148060,0,110,1
0,58048,0,58,0
58048,437014,1,58,0
437014,581463,1,58,1
581463,685357,0,55,1
0,32434,0,247,0
32434,43879,0,171,0
0,44010,1,513,0
44010,90651,0,687,1
90651,141432,1,687,1
141432,142578,1,696,1
142578,149833,0,696,1
149833,152863,1,696,1
152863,153088,1,695,1
153088,184270,1,700,1
184270,193180,1,719,1
193180,199185,1,718,1
199185,213046,1,733,1
213046,259088,1,733,1
259088,302364,1,733,1
302364,333922,1,737,1
333922,410672,1,740,1
410672,469612,1,740,1
469612,576662,0,740,1
576662,688542,1,800,1
688542,717955,0,800,1
0,44010,1,57,0
44010,90651,0,57,1
90651,141432,1,57,1
141432,142578,1,62,1
142578,333925,1,62,1
333925,469615,1,62,1
469615,717959,0,62,1
0,90652,0,84,0
90652,141433,1,84,0
141433,193182,0,84,1
0,135166,1,523,0
135166,155350,1,522,1
155350,157905,1,572,1
157905,186758,1,587,1
186758,212854,1,614,1
212854,237100,1,619,1
237100,255942,1,620,1
255942,277021,1,621,1
277021,313312,1,622,1
313312,402733,0,622,1
402733,417203,1,622,1
417203,457760,1,622,1
457760,561654,0,614,1
0,6435,1,575,0
6435,10790,1,555,1
10790,18160,1,562,1
18160,31050,0,611,1
31050,32136,1,535,1
32136,32599,1,521,1
32599,41068,1,505,1
41068,44006,1,508,1
44006,90647,0,509,1
90647,91249,1,510,1
91249,93044,1,524,1
93044,131568,1,527,1
131568,134766,1,527,1
134766,141427,1,528,1
141427,142546,1,606,1
142546,142572,1,609,1
142572,152858,1,653,1
152858,153083,1,655,1
153083,153362,1,679,1
153362,156095,1,679,1
156095,158712,1,689,1
158712,158894,1,751,1
158894,159159,1,751,1
159159,159174,1,772,1
159174,159256,1,817,1
159256,160140,1,820,1
160140,160400,1,851,1
160400,184261,1,863,1
184261,184844,1,862,1
184844,191170,0,819,1
191170,193170,1,827,1
193170,193173,1,824,1
193173,195047,1,824,1
195047,199175,1,831,1
199175,200469,1,832,1
200469,222183,1,834,1
222183,242254,1,865,1
242254,258349,1,869,1
258349,259077,1,878,1
259077,264883,1,872,1
264883,264935,1,874,1
264935,274241,1,882,1
274241,283514,1,888,1
283514,291449,1,897,1
291449,293579,1,901,1
293579,311120,1,928,1
311120,311633,1,974,1
311633,333908,1,974,1
333908,333942,1,976,1
333942,341090,1,976,1
341090,344807,1,972,1
344807,360534,1,976,1
360534,361832,1,1010,1
361832,369134,1,1013,1
369134,373438,1,1040,1
373438,380550,1,1067,1
380550,382246,1,1067,1
382246,393481,1,1072,1
393481,403055,1,1072,1
403055,403083,1,1059,1
403083,469591,1,1058,1
469591,521811,1,1058,1
521811,534079,1,1080,1
534079,543309,0,1087,1
543309,547712,1,1101,1
547712,563329,1,1131,1
563329,565145,1,1133,1
565145,576637,0,1123,1
576637,614036,1,1132,1
614036,688517,1,1158,1
688517,695499,1,1158,1
695499,705469,1,1174,1
705469,717929,0,1174,1
0,152193,1,99,0
152193,174624,0,105,1
0,8401,0,80,0
8401,57754,1,80,0
57754,328183,1,79,1
328183,576527,0,79,1
0,58190,0,210,0
58190,108971,1,123,0
108971,118825,1,121,1
118825,123640,1,120,1
123640,138841,1,119,1
138841,225900,1,143,1
225900,226628,1,143,1
226628,227136,1,143,1
227136,261137,1,173,1
261137,308657,1,166,1
308657,336692,1,166,1
336692,392752,0,84,1
392752,437151,1,84,1
437151,685495,0,84,1
0,146411,0,35,0
0,146411,0,17,0
0,58048,0,25,0
58048,118684,1,22,0
118684,437014,1,23,1
437014,685358,0,23,1
0,58048,0,25,0
58048,118684,1,22,0
118684,437014,1,23,1
437014,685358,0,23,1
0,58048,0,25,0
58048,118684,1,22,0
118684,437014,1,23,1
437014,685358,0,23,1
0,12312,0,224,0
12312,56432,1,225,0
56432,63093,1,225,1
63093,69862,1,193,1
69862,69911,1,192,1
69911,72946,1,202,1
72946,74815,1,201,1
74815,77761,1,208,1
77761,80827,0,207,1
80827,92961,1,213,1
92961,93163,1,234,1
93163,105901,1,238,1
105901,183628,1,469,1
183628,186605,1,493,1
186605,205178,1,495,1
205178,212394,1,522,1
212394,232829,1,525,1
232829,255578,1,532,1
255578,262772,1,527,1
262772,290807,1,527,1
290807,373877,1,528,1
373877,391266,1,541,1
391266,424270,1,541,1
424270,424328,1,542,1
424328,475322,1,551,1
475322,495964,1,549,1
495964,639608,0,549,1
0,12312,0,70,0
12312,56414,0,70,0
0,58048,0,27,0
58048,118684,1,24,0
118684,437014,1,25,1
437014,685358,0,25,1
0,57813,0,25,0
57813,118449,1,22,0
118449,436779,1,23,1
436779,685123,0,23,1
0,29996,1,36,0
29996,68071,0,35,1
68071,250714,1,44,1
250714,257461,1,160,1
257461,289352,1,159,1
289352,346503,1,160,1
346503,460274,1,160,1
460274,594846,0,160,1
0,44399,1,52,0
44399,292743,0,52,1
0,3077,1,273,0
3077,6661,1,274,1
6661,18385,1,219,1
18385,20792,1,226,1
20792,24397,0,226,1
24397,24492,1,220,1
24492,36531,1,234,1
36531,156693,1,234,1
156693,206347,1,236,1
206347,317908,1,252,1
317908,334842,1,27,1
334842,583186,0,27,1
0,57813,0,28,0
57813,127521,1,28,0
127521,225525,1,30,1
225525,436778,1,33,1
436778,685122,0,33,1
0,57813,0,29,0
57813,419389,1,29,0
419389,436778,1,30,1
436778,685122,0,30,1
0,74118,1,48,0
74118,267986,1,55,1
267986,285371,1,53,1
285371,504301,1,53,1
504301,533714,0,53,1
0,57813,0,85,0
57813,87200,1,83,0
87200,108594,1,83,1
108594,118448,1,68,1
118448,123263,1,69,1
123263,436777,1,65,1
436777,685121,0,65,1
0,18162,1,107,0
18162,35882,0,112,1
35882,90651,0,112,1
90651,134776,0,117,1
134776,153656,1,120,1
153656,469616,1,125,1
469616,717960,0,125,1
0,2284,1,798,0
2284,10791,1,787,1
10791,18161,1,925,1
18161,31051,0,898,1
31051,32137,1,807,1
32137,90649,0,799,1
90649,110082,1,819,1
110082,141430,1,835,1
141430,151284,1,835,1
151284,158717,1,835,1
158717,184339,1,849,1
184339,184851,1,853,1
184851,189024,1,853,1
189024,191942,1,896,1
191942,209326,0,925,1
209326,290728,1,926,1
290728,291458,1,936,1
291458,292230,1,938,1
292230,344792,1,944,1
344792,350546,1,953,1
350546,354584,1,975,1
354584,371907,1,981,1
371907,373451,1,1013,1
373451,375149,1,1017,1
375149,380548,1,1064,1
380548,393543,1,1073,1
393543,423626,1,1082,1
423626,451283,1,1083,1
451283,452834,1,1089,1
452834,469603,1,1114,1
469603,485370,1,1114,1
485370,502600,1,1114,1
502600,512429,1,1119,1
512429,522022,0,1118,1
522022,525577,1,1118,1
525577,539654,1,1176,1
539654,565157,1,1176,1
565157,586273,1,1163,1
586273,644266,1,1166,1
644266,655553,1,1224,1
655553,717942,0,1222,1
0,42075,0,35,0
42075,92856,1,35,0
92856,100273,1,41,1
100273,111781,1,41,1
111781,135765,1,45,1
135765,150700,1,15,1
150700,292542,1,16,1
292542,320577,1,16,1
320577,421037,1,17,1
421037,669381,0,17,1
0,455,0,325,0
455,51236,1,325,0
51236,58005,1,293,1
58005,68972,0,293,1
68972,81106,1,278,1
81106,220978,1,248,1
220978,250922,1,255,1
250922,342364,1,254,1
342364,345062,1,224,1
345062,379417,1,231,1
379417,502487,1,231,1
502487,627760,0,231,1
0,455,0,32,0
455,362031,1,32,0
362031,379420,1,34,1
379420,627764,0,34,1
0,42075,0,31,0
42075,92856,1,31,0
92856,101085,1,28,1
101085,104579,1,38,1
104579,107722,1,45,1
107722,110591,0,45,1
110591,122725,1,35,1
122725,150699,1,53,1
150699,153293,1,178,1
153293,235934,1,178,1
235934,242885,1,178,1
242885,292539,1,181,1
292539,317687,0,181,1
0,31348,1,174,0
31348,43072,1,95,1
43072,46018,1,102,1
46018,49084,0,103,1
49084,61218,1,92,1
61218,181380,1,92,1
181380,275000,1,93,1
275000,296527,1,111,1
296527,359530,1,129,1
359530,429583,1,129,1
429583,455086,1,290,1
455086,503978,1,284,1
503978,607872,0,281,1
0,183,1,88,0
183,38431,1,88,1
38431,130056,1,97,1
130056,219987,1,96,1
219987,272007,1,87,1
272007,316141,1,230,1
316141,389860,0,230,1
389860,564484,0,215,1
0,5476,1,213,0
5476,12846,1,231,1
12846,14137,1,237,1
14137,14271,0,237,1
14271,14297,1,342,1
14297,14674,1,344,1
14674,42910,1,454,1
42910,53173,1,572,1
53173,72030,1,593,1
72030,72485,0,614,1
72485,102084,1,614,1
102084,116604,1,614,1
116604,123265,1,626,1
123265,130034,1,638,1
130034,133118,1,644,1
133118,134987,1,661,1
134987,135199,1,671,1
135199,153134,1,675,1
153134,153336,1,677,1
153336,170858,1,679,1
170858,173010,0,720,1
173010,175013,1,742,1
175013,176887,1,752,1
176887,185775,1,765,1
185775,204022,1,765,1
204022,226154,1,768,1
226154,240188,1,841,1
240188,243797,1,855,1
243797,244455,0,852,1
244455,246721,1,854,1
246721,263978,1,862,1
263978,264012,1,857,1
264012,265345,1,859,1
265345,266335,1,839,1
266335,273286,1,839,1
273286,273302,1,897,1
273302,292996,1,901,1
292996,315745,1,935,1
315745,322928,1,939,1
322928,333037,1,938,1
333037,343671,1,949,1
343671,350973,1,957,1
350973,355277,1,979,1
355277,362356,1,1022,1
362356,375218,1,1027,1
375218,378523,1,1032,1
378523,384922,1,1032,1
384922,434041,1,1036,1
434041,451430,1,1116,1
451430,503850,0,1116,1
503850,521483,1,1105,1
521483,525148,0,1142,1
525148,529350,1,1142,1
529350,545168,1,1140,1
545168,546984,1,1181,1
546984,556125,1,1198,1
556125,558475,0,1195,1
558475,563299,1,1467,1
563299,595873,1,1467,1
595873,637378,1,1480,1
637378,669247,1,1494,1
669247,670353,1,1493,1
670353,677181,1,1493,1
677181,686236,1,1494,1
686236,699764,0,1497,1
0,6661,1,38,0
6661,16515,1,37,1
16515,334845,1,37,1
334845,583189,0,37,1
0,54769,0,136,0
54769,98894,0,141,0
98894,117774,1,144,0
117774,171574,1,149,1
171574,297323,1,155,1
297323,397441,1,149,1
397441,433732,1,150,1
433732,682076,0,150,1
0,90652,0,90,0
90652,141433,1,90,0
141433,153369,1,98,1
153369,193185,1,98,1
193185,259091,1,98,1
259091,283523,1,96,1
283523,333924,1,118,1
333924,342795,1,126,1
342795,403073,1,133,1
403073,469613,1,133,1
469613,688543,1,133,1
688543,717956,0,133,1
0,757,1,137,0
757,111973,1,137,1
111973,163759,0,137,1
0,96,1,140,0
96,2157,1,140,1
2157,38527,1,135,1
38527,316239,1,137,1
316239,401580,0,137,1
0,163760,0,197,0
0,96,1,197,0
96,2157,1,197,1
2157,180529,1,192,1
180529,316239,1,197,1
316239,401580,0,197,1
0,90652,0,18,0
90652,283525,1,18,0
283525,342797,1,19,1
342797,469616,1,19,1
469616,717960,0,19,1
0,90652,0,760,0
90652,283525,1,760,0
283525,469617,1,764,1
469617,481487,1,764,1
481487,521154,1,763,1
521154,688546,1,765,1
688546,717959,0,765,1
0,90652,0,383,0
90652,193286,1,383,0
193286,469617,1,383,1
469617,521155,1,383,1
521155,717961,0,383,1
0,90652,0,62,0
90652,469618,1,62,0
469618,717962,0,62,1
0,989437,0,250,0
0,989437,0,797,0
0,253214,1,275,0
253214,989437,0,276,1
0,989437,0,71,0
0,989437,0,50,0
0,595,1,119,0
595,3705,1,110,1
3705,28018,1,108,1
28018,278016,1,108,1
278016,293419,1,108,1
293419,487558,1,108,1
487558,725908,0,108,1
0,133150,1,48,0
133150,415339,1,36,1
415339,795992,1,36,1
795992,847828,0,37,1
0,415339,1,188,0
415339,630482,1,188,1
630482,678684,1,189,1
678684,795991,1,185,1
795991,847827,0,185,1
0,415339,1,151,0
415339,630482,1,151,1
630482,675771,1,152,1
675771,683668,1,152,1
683668,795991,1,152,1
795991,847827,0,149,1
0,480898,0,14,0
0,41738,0,13,0
0,48529,1,180,0
48529,93402,1,186,1
93402,111468,1,207,1
111468,117475,1,206,1
117475,202788,1,208,1
202788,259266,0,217,1
259266,268149,1,217,1
268149,269756,1,221,1
269756,303432,1,220,1
303432,351605,1,220,1
351605,372890,1,223,1
372890,518574,1,230,1
518574,687028,1,231,1
687028,706520,1,235,1
706520,735920,0,235,1
0,2091,0,71,0
2091,220688,0,71,0
220688,257885,0,71,0
257885,599653,1,71,0
599653,847997,0,71,1
0,320984,1,10,0
320984,1338415,0,10,1
1338415,1717381,1,10,1
1717381,1965725,0,10,1
0,21781,0,990,0
21781,131059,1,1053,0
131059,320983,1,1091,1
320983,336769,1,1091,1
336769,512166,1,1079,1
512166,551475,0,1117,1
551475,894679,1,1112,1
894679,930014,1,1094,1
930014,933181,1,1088,1
933181,943663,1,1071,1
943663,962232,1,1136,1
962232,996597,0,1137,1
996597,1076657,1,1137,1
1076657,1117721,1,1141,1
1117721,1117918,0,1155,1
1117918,1119812,0,1141,1
1119812,1229813,1,1155,1
1229813,1338409,0,1153,1
1338409,1375606,0,1163,1
1375606,1402876,1,1163,1
1402876,1402909,1,1167,1
1402909,1457089,0,1167,1
1457089,1467318,1,1168,1
1467318,1532317,1,1168,1
1532317,1538999,1,1168,1
1538999,1540704,1,1171,1
1540704,1543626,1,1177,1
1543626,1602178,1,1214,1
1602178,1662925,1,1208,1
1662925,1663223,1,1213,1
1663223,1670338,1,1217,1
1670338,1683612,1,1220,1
1683612,1691691,1,1221,1
1691691,1717366,1,1226,1
1717366,1721686,1,1226,1
1721686,1723357,1,1227,1
1723357,1743626,1,1234,1
1743626,1753760,1,1238,1
1753760,1781138,1,1249,1
1781138,1783931,1,1251,1
1783931,1916545,1,1253,1
1916545,1965706,0,1262,1
0,100354,1,15,0
100354,294493,1,114,1
294493,481006,1,114,1
481006,532842,0,114,1
0,60496,0,283,0
60496,654695,1,223,0
654695,661012,1,217,1
661012,667752,1,209,1
667752,670536,1,209,1
670536,775756,1,210,1
775756,800385,1,197,1
800385,833981,1,191,1
833981,1225981,1,191,1
1225981,1325410,1,191,1
1325410,1355707,1,191,1
1355707,1549985,1,191,1
1549985,1585841,1,191,1
1585841,1593738,1,192,1
1593738,1632658,1,191,1
1632658,1757897,0,191,1
0,246691,0,79,0
246691,406956,1,79,0
406956,477211,1,79,1
477211,634655,1,80,1
634655,709432,1,88,1
709432,723698,1,93,1
723698,881007,1,93,1
881007,1017150,1,100,1
1017150,1017333,1,101,1
1017333,1106459,1,98,1
1106459,1340316,1,98,1
1340316,1340558,1,99,1
1340558,1394413,1,104,1
1394413,1588810,1,104,1
1588810,1588902,1,98,1
1588902,1588969,0,104,1
1588969,1589836,0,98,1
1589836,1609554,1,98,1
1609554,1826900,0,92,1
0,723700,1,124,0
723700,902989,1,125,1
902989,938608,0,125,1
938608,1017152,1,125,1
1017152,1017335,1,132,1
1017335,1106461,1,128,1
1106461,1360434,1,128,1
1360434,1394415,1,141,1
1394415,1588812,1,141,1
1588812,1588904,1,137,1
1588904,1588971,0,141,1
1588971,1589838,0,137,1
1589838,1609556,1,137,1
1609556,1719010,1,137,1
1719010,1826902,0,137,1
0,163760,0,15,0
0,916324,0,15,0
916324,1295290,1,15,0
1295290,1380631,0,15,1
0,163760,0,14,0
0,916324,0,14,0
916324,1295290,1,14,0
1295290,1380631,0,14,1
0,757,1,64,0
757,23404,0,64,1
0,257489,1,63,0
257489,327329,1,56,1
327329,328053,1,56,1
328053,367266,1,56,1
367266,371988,1,62,1
371988,459046,1,62,1
459046,543905,0,64,1
543905,690201,1,64,1
690201,1332181,0,61,1
1332181,1390146,1,64,1
1390146,1397063,1,69,1
1397063,1711146,1,64,1
1711146,1796487,0,64,1
0,757,1,149,0
757,23778,1,149,1
23778,163759,0,86,1
0,6230,1,59,0
6230,263719,1,122,1
263719,333559,1,117,1
333559,334283,1,116,1
334283,373496,1,116,1
373496,378218,1,128,1
378218,465276,1,128,1
465276,550135,0,130,1
550135,696431,1,139,1
696431,1338411,0,138,1
1338411,1396376,1,143,1
1396376,1403293,1,148,1
1403293,1717376,1,143,1
1717376,1794484,1,143,1
1794484,1802716,0,149,1
0,139981,0,65,0
0,23405,0,21,0
0,1338416,0,21,0
1338416,1717382,1,21,0
1717382,1802723,0,21,1
0,163760,0,65,0
0,543909,0,47,0
543909,746434,1,57,0
746434,767081,1,59,1
767081,1332185,0,59,1
1332185,1575441,1,59,1
1575441,1711151,1,65,1
1711151,1796492,0,65,1
0,757,1,167,0
757,163759,0,167,1
0,6230,1,94,0
6230,550139,0,141,1
550139,715492,1,155,1
715492,752663,1,155,1
752663,773310,1,157,1
773310,1338414,0,153,1
1338414,1581670,1,153,1
1581670,1717380,1,167,1
1717380,1802721,0,167,1
0,163760,0,117,0
0,1338416,0,117,0
1338416,1717382,1,117,0
1717382,1802723,0,117,1
0,163760,0,33,0
0,1338416,0,29,0
1338416,1717382,1,33,0
1717382,1802723,0,33,1
0,123984,1,269,0
123984,163759,0,266,1
0,123670,1,440,0
123670,257073,1,440,1
257073,279538,1,315,1
279538,333560,1,285,1
333560,550138,0,284,1
550138,1338414,0,284,1
1338414,1692684,1,269,1
1692684,1692705,1,238,1
1692705,1703369,1,247,1
1703369,1717379,1,248,1
1717379,1793665,1,248,1
1793665,1802524,1,248,1
1802524,1802719,0,248,1
0,576854,0,329,0
0,1575301,0,53,0
0,1575301,0,50,0
0,245079,1,76,0
245079,293871,0,82,1
0,490420,1,31,0
490420,1059709,0,30,1
0,49849,0,29,0
0,245079,1,80,0
245079,293871,0,86,1
0,49849,0,29,0
0,184558,1,108,0
184558,537486,1,114,1
537486,562537,1,114,1
562537,694228,0,114,1
694228,721454,1,115,1
721454,827803,1,115,1
827803,1065202,1,115,1
1065202,1134912,1,115,1
1134912,1160811,0,115,1
0,48904,0,78,0
0,49088,1,78,0
49088,916438,0,83,1
916438,1295404,1,84,1
1295404,1543748,0,84,1
0,48904,0,34,0
0,49041,0,34,0
0,867350,0,34,0
867350,1246316,1,34,0
1246316,1494660,0,34,1
0,48904,0,39,0
0,916438,0,39,0
916438,1295404,1,39,0
1295404,1543748,0,39,1
0,17193,1,790,0
17193,610772,1,836,1
610772,660403,1,886,1
660403,1361940,0,993,1
0,151681,0,77,0
0,785461,1,15,0
785461,957654,0,15,1
0,5150,1,55,0
5150,53903,1,72,1
53903,957715,0,72,1
957715,1075590,0,303,1
1075590,1087353,1,344,1
1087353,1407177,1,334,1
1407177,1754962,1,407,1
1754962,1783906,1,451,1
1783906,1844844,0,554,1
0,243408,1,93,0
243408,384746,0,94,1
0,8321,1,440,0
8321,41334,1,481,1
41334,41355,1,485,1
41355,47972,1,485,1
47972,51961,1,492,1
51961,161603,1,524,1
161603,259436,1,529,1
259436,278014,1,559,1
278014,293417,1,557,1
293417,340832,1,557,1
340832,341160,1,561,1
341160,355071,1,561,1
355071,487556,1,581,1
487556,487973,0,581,1
487973,488765,1,583,1
488765,488840,0,582,1
488840,489199,1,582,1
489199,503817,1,634,1
503817,527720,0,634,1
527720,556760,1,634,1
556760,556766,1,625,1
556766,561743,1,625,1
561743,575861,1,625,1
575861,584564,1,625,1
584564,643741,1,626,1
643741,672837,1,627,1
672837,674115,1,663,1
674115,725901,0,663,1
0,231622,1,31,0
231622,316835,1,31,1
316835,583242,0,28,1
0,293420,1,47,0
293420,725909,0,47,1
0,41356,1,77,0
41356,293420,1,77,1
293420,453004,1,77,1
453004,574194,1,78,1
574194,725908,0,78,1
0,595,1,67,0
595,293420,1,15,1
293420,725909,0,15,1
0,186562,0,60,0
186562,220586,1,45,0
220586,384745,0,45,1
0,373832,1,10,0
373832,574521,1,10,1
574521,725453,0,10,1
0,293420,1,48,0
293420,341163,1,48,1
341163,725909,0,49,1
0,215769,1,37,0
215769,293420,1,72,1
293420,341163,1,72,1
341163,725909,0,43,1
0,293420,1,69,0
293420,453004,1,69,1
453004,574194,1,70,1
574194,725908,0,70,1
0,142209,1,31,0
142209,373831,1,36,1
373831,725452,0,36,1
0,142209,1,31,0
142209,373831,1,36,1
373831,725452,0,36,1
0,293420,1,48,0
293420,341163,1,48,1
341163,725909,0,49,1
0,142209,1,31,0
142209,373831,1,36,1
373831,574520,1,36,1
574520,725452,0,35,1
0,293420,1,48,0
293420,341163,1,48,1
341163,725909,0,49,1
0,642628,0,55,0
0,205374,1,4,0
205374,586027,0,9,1
0,175377,1,112,0
175377,1140149,1,114,1
1140149,1254224,1,115,1
1254224,1525213,0,107,1
0,1349837,0,66,0
0,578203,1,22,0
578203,1928040,0,22,1
0,1349837,0,44,0
0,442376,1,49,0
442376,598148,1,39,1
598148,1480667,1,39,1
1480667,1524095,1,87,1
1524095,1947984,0,110,1
0,396252,1,24,0
396252,1066970,1,24,1
1066970,1499459,0,24,1
0,1349837,0,73,0
0,41600,0,19,0
0,175377,1,41,0
175377,1525214,0,41,1
0,38079,1,55,0
38079,323081,0,45,1
0,598149,1,47,0
598149,1652257,1,49,1
1652257,1947985,0,42,1
0,450093,1,40,0
450093,1349836,0,71,1
