F1,F10,F100,F101,F102,F103,F104,F105,F106,F107,F108,F11,F12,F13,F14,F15,F16,F17,F18,F19,F2,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F3,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F4,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F5,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F6,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F7,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F8,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F9,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,Fault
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,NA,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Negative,Positive,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Absent,Absent,x_50,NA,NA,Cerebriform,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Present,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Distended,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Moderate__11_50__,NA,Numerous__51_90__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Yes,x_1_peripheral,Clumped,LNC,Absent,NA,NA,Large_cell__dif
Absent,Absent,Absent,Most_completely_encircle,Absent,Both_well_and_poor_def,x0_20,Present,None_similar,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,No,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,Uniform_mild_mod_exp,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,NA,No,NA,Absent,mixed__sml_cl_not_pr_vr,Absent,Absent,Absent,x0_5,NA,NA,Cerebriform,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Moderate__6_20__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Part_greatly_obliterated,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Moderate__10_20_,Absent,Absent,No,NA,Clumped,NA,Present,x25_75_,Far_apart,Rheumatoid_arthritis
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,NA,Absent,NA,Absent,Prominent,Absent,Absent,Absent,Absent,Absent,Absent,Negative,Positive,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Present,Absent,x_50,Vesicular,Scanty,Slightly_irregular,NA,x_1_peripheral,Absent,Absent,Focal__non_extensive_,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Prominent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Completely_obliterated,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Sparse__1_10__,Sparse___10__,Numerous__51_90__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Slight___10_,Present,Present,Yes,x_1_peripheral,Clumped,LNC,Absent,NA,NA,Large_cell__dif
Absent,Absent,Absent,Most_completely_encircle,Absent,Almost_all_poor_def,x0_20,Present,None_similar,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,Sml__each___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,No,Slightly_irregular__most_,Present,x_80__6_12u_no_pr_vr_ns,Absent,Absent,Absent,x0_5,NA,NA,Round,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Moderate__6_20__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Part_greatly_obliterated,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Moderate__11_50__,NA,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,No,No_nucleoli,Clumped,LC,Present,x25_75_,Closely_packed,GLH_plasma_cell_type
Absent,Absent,Absent,NA,NA,Almost_all_well_def,x_50,Absent,None_similar,NA,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present___5__,No,Absent,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Positive,No,Sml__each___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,NA,Yes,NA,Absent,mixed__sml_cl_not_pr_vr,Absent,Absent,Absent,x0_5,NA,NA,Multilobulated,NA,NA,Prominent__5_50__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Moderate__6_20__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Distended,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,No,NA,Clumped,NA,Present,x75_90_,Separated,AIDS_early
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present___5__,NA,Present___5__,NA,Absent,Absent,NA,Absent,Present,Present__1_5_,Absent,Absent,Negative,Negative,NA,NA,Absent,Prominent,Absent,Absent,Absent,Present__1_5_,Absent,NA,NA,NA,NA,Absent,NA,Present__1_50_,Absent,Absent,x0_5,NA,NA,Irregular,NA,NA,Absent,Absent,Focal__non_extensive_,Absent,Absent,Multifocal__non_extensive_,Absent,Absent,Absent,Slight,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Extensive,Scanty,Round,Present,Absent,Patent,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Moderate__10_20_,Absent,Absent,No,NA,Clumped,NA,Absent,NA,NA,Leprosy
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Present__3_15_,Absent,Absent,Absent,Absent,Present,Absent,NA,Present___5__,NA,Absent,Present,Present,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Many__26___100_cells_,Absent,Absent,Vesicular,Mod_abund_clear,NA,Round__most_,Present,NA,Absent,Absent,Absent,x6_15,NA,NA,Multilobulated,NA,NA,Absent,Present__3_20_,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Prominent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Rare___6_,Completely_obliterated,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Moderate__11_50__,NA,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Moderate__10_20_,Absent,Absent,No,x1_small,Clumped,Other,Absent,NA,NA,Nodular_sclerosis
Absent,Absent,Absent,NA,NA,Both_well_and_poor_def,x0_20,Absent,Yes,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,No_expansion,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,No,Irregular__most_,Present,x_80__6_12u_pr_vr_ns,Absent,Present,Absent,x6_15,Vesicular,Scanty,Round,NA,x_1_peripheral,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Irregular,Present,Absent,Completely_obliterated,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Striking___90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Slight___10_,Present,Absent,No,No_nucleoli,Clumped,LC,Present,x_90_,Back_to_back,Small_cleaved__fol
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Positive,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Present,Absent,x6_15,Vesicular,Mod_abund_clear,Round,NA,x1_prominent__central_,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Few___5__,Mature,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Distended,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,No,x1_small,Clumped,LNC,Absent,NA,NA,Small_lymphocytic
Absent,Absent,Absent,NA,NA,Both_well_and_poor_def,x_50,Absent,None_similar,NA,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,NA,Present___5__,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Positive,No,No_expansion,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,NA,Yes,NA,Absent,x_80__6_12u_no_pr_vr_ns,Absent,Absent,Absent,x0_5,NA,NA,Round,NA,NA,Present___5__,Absent,Focal__non_extensive_,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Patent,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Striking___90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,No,NA,Clumped,NA,Present,x75_90_,Separated,AIDS_early
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Clumped,Scanty,NA,Slightly_irregular__most_,Present,NA,Absent,Present,Absent,x_50,Vesicular,Scanty,Round,NA,x_1_peripheral,Present___5__,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Present,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Markedly_irregular,Present,Rare___6_,Completely_obliterated,No,Slight,Absent,NA,Present,Absent_to_slight___5__,Absent,Moderate__11_50__,Moderate__11_50__,Numerous__51_90__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Yes,No_nucleoli,Clumped,LC,Absent,NA,NA,Large_cell__dif
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Present,Absent,x6_15,Vesicular,Scanty,Round,NA,x_1_peripheral,Absent,Absent,Absent,Focal__non_extensive_,Absent,Absent,Absent,Present,Absent,Absent,Absent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Completely_obliterated,No,Moderate,Absent,NA,Absent,Absent_to_slight___5__,Absent,Striking___90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,No,x_1_peripheral,Clumped,LNC,Absent,NA,NA,ALIP
Absent,Absent,Absent,Most_completely_encircle,Absent,Almost_all_well_def,x_50,Present,None_similar,No,Present,Absent,Absent,Absent,Absent,Absent,Present,Present___5__,No,Present___5__,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,Uniform_marked_exp,Absent,Present,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,No,Round__most_,Present,x_80__6_12u_no_pr_vr_ns,Absent,Present,Absent,x6_15,Vesicular,Scanty,Round,NA,x1_small,Absent,Absent,Absent,Absent,Absent,Focal__non_extensive_,Absent,Present,Absent,Slight,Present,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Completely_obliterated,No,Slight,Absent,No,Absent,Moderate__5_50__,Absent,Numerous__51_90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,No,x_1_peripheral,Plasmacytoid,LNC,Present,x25_75_,Far_apart,Necrotiz_nonKikuchi
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Mod_abund_clear,NA,Round__most_,Present,NA,Absent,Present,Absent,x0_5,Vesicular,Mod_abund_clear,Round,NA,x_1_central,Absent,Absent,Focal__non_extensive_,Absent,Absent,Absent,Absent,Present,Absent,Absent,Present,Few___5__,Mature,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Distended,No,Slight,Absent,NA,Absent,Moderate__5_50__,Absent,Striking___90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,No,x1_prominent__central_,Clumped,Other,Absent,NA,NA,Small_lymphocytic
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,NA,Absent,NA,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Absent,Absent,x_50,NA,NA,Convoluted,NA,NA,Absent,Absent,Absent,Absent,Absent,Focal__non_extensive_,Absent,Absent,Absent,Absent,Prominent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Completely_obliterated,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Moderate__11_50__,NA,Numerous__51_90__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Yes,x_1_peripheral,Clumped,LNC,Absent,NA,NA,Large_cell__dif
Absent,Absent,Absent,NA,NA,Almost_all_poor_def,x0_20,Absent,Some_similar,No,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,Large_focus_foci,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,No,Round__most_,Present,x_80__6_12u_pr_vr_ns,Absent,Present,Absent,x0_5,Vesicular,Scanty,Round,NA,x_1_peripheral,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Part_greatly_obliterated,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,No,x_1_peripheral,Clumped,LNC,Present,x25_75_,Back_to_back,Small_cleaved__fol
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,NA,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Present,Absent,x6_15,Vesicular,Scanty,Round,NA,x_1_peripheral,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Irregular,Present,Absent,Distended,No,Absent,Absent,NA,Absent,Absent_to_slight___5__,Absent,Striking___90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,No,x_1_peripheral,Clumped,LNC,Absent,NA,NA,Small_cleaved__dif
Absent,Absent,Absent,Most_completely_encircle,Absent,Almost_all_well_def,x0_20,Present,None_similar,NA,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present___5__,No,Present___5__,No,Absent,Present,Absent,Absent,Absent,Prominent___5_,Absent,Absent,Negative,Negative,No,No_expansion,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,NA,No,NA,Absent,x_80__6_12u_no_pr_vr_ns,Absent,Absent,Absent,x0_5,NA,NA,Multilobulated,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Multifocal,Scanty,Slightly_irregular,Present,Absent,Distended,No,Absent,Absent,No,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,No,NA,Clumped,NA,Present,x1_25_,Far_apart,Lymphangiographic
Absent,Absent,Absent,NA,NA,Both_well_and_poor_def,x0_20,Absent,Yes,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,No_expansion,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,No,Round__most_,Present,x_80__6_12u_no_pr_vr_ns,Absent,Absent,Absent,x0_5,NA,NA,Multilobulated,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Completely_obliterated,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,No,x_1_peripheral,Clumped,LNC,Present,x_90_,Back_to_back,Small_cleaved__fol
Absent,Absent,Absent,Most_completely_encircle,Absent,Both_well_and_poor_def,x_50,Present,None_similar,No,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present___5__,No,Present___5__,No,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,Sml__each___10__,Absent,Present,Absent,Absent,Absent,Absent,Absent,Vesicular,Mod_abund_clear,Yes,Round__most_,Present,mixed__sml_cl_not_pr_vr,Absent,Present,Absent,x16_50,Vesicular,Scanty,Round,NA,x_1_peripheral,Absent,Absent,Absent,Absent,Absent,Multifocal__non_extensive_,Absent,Present,Absent,Absent,Prominent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Patent,No,Slight,Absent,No,Absent,Moderate__5_50__,Absent,Numerous__51_90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Rare,Absent,Absent,Absent,No,x1_small,Clumped,Other,Present,x1_25_,Far_apart,Necrotiz_nonKikuchi
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,NA,Absent,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Positive,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Absent,Absent,x16_50,NA,NA,Slightly_irregular,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Part_greatly_obliterated,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Moderate__11_50__,NA,Striking___90__,Absent,Absent,Absent,Absent,Absent,Absent,Focal_SS_pattern,Absent,Present,Present,Yes,x1_small,Clumped,LNC,Absent,NA,NA,Large_cell__dif
Absent,Absent,Absent,Form_1_4_nod_in_4sqcm,Absent,Almost_all_well_def,x_50,Present,None_similar,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,Yes,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Negative,Negative,No,Sml__each___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,NA,No,NA,Absent,x_80__6_12u_no_pr_vr_ns,Absent,Absent,Absent,x6_15,NA,NA,NA,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Slightly_irregular,Present,Absent,Part_greatly_obliterated,No,Slight,Absent,No,Absent,Absent_to_slight___5__,Absent,Striking___90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Slight___10_,Present,Absent,No,NA,Clumped,NA,Present,x1_25_,Separated,Mantle_zone
Absent,Absent,Absent,Most_completely_encircle,Absent,Almost_all_poor_def,x_50,Present,None_similar,No,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Present___5__,No,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Negative,Negative,No,Uniform_mild_mod_exp,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Mod_abund_clear,No,Slightly_irregular__most_,Present,mixed__sml_cl_not_pr_vr,Absent,Present,Absent,x_50,Vesicular,Mod_abund_clear,Irregular,NA,x_1_peripheral,Absent,Absent,Absent,Absent,Absent,Focal__non_extensive_,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Completely_obliterated,No,Slight,Absent,No,Present,Absent_to_slight___5__,Present,Numerous__51_90__,Moderate__11_50__,Moderate__11_50__,Absent,Absent,Absent,Absent,Absent,Absent,Focal_SS_pattern,Absent,Absent,Absent,No,x_1_central,Clumped,Other,Present,x1_25_,Far_apart,T_immunob_mix
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present___5__,NA,Absent,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Scanty,NA,Round__most_,Present,NA,Absent,Absent,Absent,x_50,NA,NA,Cerebriform,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Absent,Distended,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Moderate__11_50__,NA,Striking___90__,Absent,Absent,Absent,Absent,Absent,Absent,Extensive_SS_pattern,Absent,Present,Absent,Yes,x_1_peripheral,Clumped,LNC,Absent,NA,NA,Large_cell__dif
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present___5__,NA,Present___5__,NA,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Mod_abund_clear,NA,Slightly_irregular__most_,Present,NA,Absent,Absent,Absent,x_50,NA,NA,Cerebriform,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Irregular,Present,Absent,Part_greatly_obliterated,No,Slight,Absent,NA,Present,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Slight___10_,Absent,Absent,No,x_1_central,Clumped,Other,Absent,NA,NA,T_immunob_mix
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,No,Present,Present__3_15_,Absent,Absent,Absent,Absent,Absent,Present___5__,NA,Present___5__,NA,Absent,Absent,NA,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Vesicular,Mod_abund_clear,NA,Slightly_irregular__most_,Present,NA,Absent,Present,Absent,x6_15,Vesicular,Scanty,Round,NA,x_1_peripheral,Absent,Present__3_20_,Absent,Absent,Rare___3_,Focal__non_extensive_,Absent,Present,Absent,Absent,Absent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Few__6_25_,Part_greatly_obliterated,No,Moderate,Absent,NA,Absent,Absent_to_slight___5__,Absent,Striking___90__,Sparse___10__,Sparse___10__,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,No,x_1_central,Clumped,Other,Absent,NA,NA,Mixed_cellularity_HD
Absent,Absent,NA,NA,NA,NA,NA,NA,NA,NA,Absent,Present__3_15_,Absent,Absent,Absent,Absent,Present,Absent,NA,Absent,NA,Absent,Present,Present,Absent,Absent,Absent,Absent,Absent,Negative,Negative,NA,NA,Absent,Absent,Absent,Absent,Few__6_25_cells_,Absent,Absent,NA,NA,NA,NA,Absent,NA,Absent,Absent,Absent,x6_15,NA,NA,Multilobulated,NA,NA,Absent,Present__3_20_,Absent,Absent,Rare___3_,Absent,Absent,Present,Absent,Absent,Prominent,Few___5__,Mature,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Scanty,Round,Present,Rare___6_,Distended,No,Slight,Absent,NA,Absent,Absent_to_slight___5__,Absent,Numerous__51_90__,NA,NA,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Marked___20_,Present,Absent,No,NA,Clumped,NA,Absent,NA,NA,Nodular_sclerosis
