DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Many,SubStandard,Senior,EggShell,TwentyThou,Older,HundredThou,Moderate,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,TenThou,TenThou,False,TenThou,TenThou,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,Tank,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adolescent,EggShell,Domino,Current,Thousand,,True,Normal,Adventurous,False,True,SportsCar,,UpperMiddle,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
One,Normal,Adult,Tank,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
One,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Moderate,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,True,TenThou,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,SportsCar,,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,SportsCar,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Football,FiveThou,Current,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,False,FamilySedan,,Prole,Rural,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Psychopath,False,True,SportsCar,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,,False,Poor,Cautious,False,True,Economy,,Prole,Rural,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,Tank,Domino,Older,Thousand,Severe,False,Poor,Normal,True,False,FamilySedan,Severe,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Excellent
Many,Normal,Adult,Tank,FiveThou,Older,Thousand,,False,Excellent,Psychopath,False,True,FamilySedan,,Middle,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,Football,FiveThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adult,EggShell,Domino,Older,TenThou,Severe,False,Normal,Normal,False,True,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Fair
One,Expert,Adult,Tank,Domino,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,Normal,Adult,EggShell,Domino,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,TenThou,False,Poor
Zero,Normal,Senior,Tank,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Mild,True,Poor,Normal,False,False,Luxury,Mild,UpperMiddle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Excellent,Adventurous,False,False,SportsCar,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
One,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Moderate,False,Poor,Normal,False,False,FamilySedan,Moderate,Middle,Suburb,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,Football,TwentyThou,Current,Thousand,,True,Poor,Normal,False,False,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Expert,Senior,Football,FiftyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Senior,Tank,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,SportsCar,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Severe,True,Poor,Normal,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,TenThou,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,Mild,True,Poor,Cautious,False,True,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,SportsCar,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,Domino,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,Mild,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Current,TenThou,Moderate,True,Poor,Normal,False,True,SportsCar,Moderate,UpperMiddle,Secure,HundredThou,TwentyThou,True,HundredThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,Domino,Older,Thousand,Mild,True,Normal,Normal,False,False,Economy,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,HundredThou,False,Poor
One,SubStandard,Adolescent,Tank,Domino,Older,Thousand,Severe,False,Poor,Normal,True,True,FamilySedan,Severe,Middle,Secure,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Mild,True,Poor,Normal,False,False,Luxury,Mild,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,False,Poor,Adventurous,False,False,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,SportsCar,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,SportsCar,,Middle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,TwentyThou,Current,Thousand,Moderate,True,Poor,Adventurous,True,False,Luxury,Moderate,UpperMiddle,City,HundredThou,FiftyThou,True,HundredThou,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiveThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,EggShell,FiftyThou,Current,Thousand,,True,Excellent,Normal,False,True,SportsCar,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,False,SportsCar,,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Fair
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Normal,True,True,Economy,Moderate,Middle,Secure,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Poor
Many,SubStandard,Senior,Football,FiveThou,Older,Thousand,Severe,True,Poor,Normal,False,False,FamilySedan,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,HundredThou,False,Good
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,SubStandard,Senior,EggShell,Domino,Older,Thousand,Severe,False,Poor,Normal,False,False,Economy,Severe,Prole,Rural,Million,FiveThou,False,TenThou,HundredThou,False,False,TenThou,True,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
One,Normal,Adolescent,Football,FiveThou,Current,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,True,Poor,Normal,False,True,FamilySedan,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,Moderate,True,Poor,Normal,False,True,FamilySedan,Moderate,Middle,Suburb,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Thousand,False,Good
Many,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Moderate,Prole,City,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Expert,Adult,Football,Domino,Current,Thousand,,False,Excellent,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adult,Football,TwentyThou,Current,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,Domino,Current,Thousand,,True,Normal,Normal,False,False,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiveThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adolescent,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,SubStandard,Adolescent,EggShell,TwentyThou,Current,Thousand,Mild,True,Poor,Cautious,False,False,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,Tank,Domino,Older,Thousand,Severe,True,Poor,Normal,False,False,FamilySedan,Severe,Middle,Secure,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,Million,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Senior,Football,TwentyThou,Older,Thousand,,False,Excellent,Cautious,False,False,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Psychopath,False,True,FamilySedan,Moderate,Middle,City,TenThou,TenThou,False,TenThou,Thousand,False,True,TenThou,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Middle,Suburb,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,True,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Cautious,False,True,SportsCar,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Senior,EggShell,TwentyThou,Current,Thousand,Mild,True,Poor,Normal,False,True,SportsCar,Mild,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
One,SubStandard,Adult,Football,Domino,Current,Thousand,Severe,True,Poor,Cautious,False,True,FamilySedan,Severe,UpperMiddle,Secure,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,Football,TwentyThou,Current,Thousand,Mild,True,Poor,Normal,False,True,FamilySedan,Moderate,Middle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,True,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
